#chr	start	end	value
rw19	231381	231734	3.821928095
rw19	23253321	23253721	6.826429487
rw19	2337299	2337773	7.081200582
rw19	23391132	23391495	4.281359714
rw19	234834	235145	4.5
rw19	23576476	23576792	6.64974712
rw19	23767595	23768186	6.80833903
rw19	23777097	23777499	6.803780748
rw19	23809784	23810142	6.951211112
rw19	23811884	23812160	5.776124405
rw19	2383921	2384574	7.182994584
rw19	23987971	23988151	5.848728154
rw19	2398964	2399217	6.64974712
rw1	92414949	92415340	6.12935662
rw19	2418561	2418936	3.5
rw19	24196663	24196888	3.357980995
rw19	24217961	24218152	6.709453366
rw1	92439927	92440432	6.054588852
rw19	244678	244881	3.357980995
rw19	2456392	2456615	6.400866808
rw19	246246	246533	6.23470962
rw19	2473025	2473305	6.618941073
rw19	2521908	2522300	6.669925001
rw19	2523049	2523268	6.644658243
rw19	254122	254325	5.186500527
rw19	27764331	27764565	5.883704292
rw19	2812022	2812380	7.023561956
rw19	28149380	28149756	6.430737338
rw19	28459780	28459969	5.951211112
rw19	28494165	28494409	6.345490051
rw1	9285363	9285697	6.799208018
rw19	28726921	28727257	6.544394119
rw19	28841345	28841740	7.332890014
rw19	29080936	29081226	6.00779464
rw19	29297553	29297875	2.669925001
rw19	29310795	29310946	3.959431619
rw19	29352091	29352419	7.165335917
rw19	29360872	29361209	7.073647187
rw1	92936121	92936529	5.629283017
rw19	29375949	29376254	5.857552005
rw19	2938834	2939267	4.766786541
rw19	29437118	29437347	7.084962501
rw1	92945779	92946252	6.221099189
rw19	29481147	29481296	4.766786541
rw19	29578525	29578801	6.576815597
rw19	2958374	2958874	6.460001932
rw19	2964224	2964600	5.200439718
rw19	299176	299976	6.332890014
rw19	3000450	3000798	6.268184325
rw19	3016209	3016628	4.821928095
rw19	30208714	30209126	5.12935662
rw19	30274331	30274868	7.039158811
rw19	30390507	30390938	4.332890014
rw19	30391891	30392731	4.357980995
rw19	30432236	30432461	6.866322214
rw1	93054850	93055159	6.339203788
rw19	3055944	3056347	6.04689446
rw19	3069216	3069648	6.63442632
rw19	3093329	3093558	5.37036472
rw19	309600	310077	6.332890014
rw19	3100074	3100287	6.12935662
rw19	3106263	3106664	7.015699838
rw19	3126986	3127191	5.294415866
rw19	31552648	31552823	6.511227255
rw19	3173157	3173886	6.364186145
rw19	31997878	31998327	6.339203788
rw1	93210533	93210681	4.747927513
rw1	93248550	93248999	5.689824559
rw19	32681276	32681614	5.394817763
rw19	32808923	32809306	5.576815597
rw19	32831429	32831659	6.287902559
rw19	3295830	3296104	5.555282436
rw19	33032414	33032675	6.084962501
rw19	33052817	33053039	6.406890596
rw19	3308148	3308418	5.598032083
rw19	33116727	33117038	6.107330314
rw19	3314381	3314532	4.991853096
rw19	33153256	33153487	6.947083226
rw19	33165101	33165617	7.23809226
rw19	33176563	33176864	3.023561956
rw19	33178122	33178366	5.56608919
rw19	33210094	33210524	6.471543554
rw19	33223929	33224348	5.975733431
rw19	33302836	33303313	6.400866808
rw19	3332451	3332857	5.917852515
rw19	33427207	33427492	7.12935662
rw19	33473751	33474254	6.054588852
rw19	33498257	33498672	6.71916852
rw19	3354325	3354879	7.652284842
rw19	33580420	33580765	5.803780748
rw19	33586193	33586539	7.140244936
rw19	33619992	33620193	5.294415866
rw19	33634393	33634578	6.424812504
rw19	33646540	33647024	7.200439718
rw19	33651890	33652158	6.165335917
rw19	33684556	33684826	5.533423002
rw19	33706534	33706891	6.214245518
rw19	33727558	33727894	6.092457037
rw19	33728262	33728616	5.307354922
rw19	33781925	33782205	6.221099189
rw19	33863444	33863783	5.803780748
rw19	33947460	33947659	6.63442632
rw19	34012186	34012597	6.618941073
rw19	3404828	3405159	5.883704292
rw19	34105545	34105702	4.14385619
rw1	9341966	9342135	6.287902559
rw1	93425145	93425495	3.991853096
rw19	3425663	3425950	5.054588852
rw19	34257868	34258177	6.227920455
rw19	34370111	34370555	7.04303182
rw19	34407106	34407476	6.684875343
rw19	3442279	3442531	5.357980995
rw19	34427061	34427490	7.23809226
rw19	34480956	34481233	6.875039431
rw19	34569479	34570311	5.757387843
rw19	34570628	34571468	4.942943496
rw19	34582243	34582707	7.027477006
rw19	34627416	34627721	6.364186145
rw19	34835279	34835542	3.747927513
rw19	34857509	34857806	5.332890014
rw19	34872805	34873186	6.684875343
rw19	34935128	34935321	5.56608919
rw19	34949138	34949614	4.669925001
rw19	35168017	35168215	4.926264755
rw19	35270025	35270179	3.084962501
rw19	3536988	3537260	6.942943496
rw19	3540335	3540772	6.987840034
rw19	35413424	35413733	2.821928095
rw19	35507966	35508354	6.227920455
rw19	3551568	3551807	6.664906927
rw1	93555802	93556419	6.27478706
rw19	35600671	35601101	6.71916852
rw19	35625174	35625568	6.64974712
rw19	35634170	35634439	5.821928095
rw19	35642197	35642519	6.477279923
rw19	35757767	35757994	6.172425342
rw19	35833701	35834221	5.587462841
rw19	35896771	35897186	6.511227255
rw19	36066466	36066697	9.006803438
rw19	36091073	36091284	3.892317423
rw1	93610997	93611386	6.412889336
rw19	36126598	36127006	6.465784285
rw19	36133289	36133570	5.522367813
rw19	36247023	36247402	5.96760555
rw19	3636920	3637212	6.826429487
rw19	36398360	36398704	6.406890596
rw19	36414594	36414991	6.165335917
rw19	36475939	36476281	6.78077077
rw19	36478274	36478487	4.821928095
rw19	3649098	3649854	3.254887502
rw19	36540865	36541012	4.56608919
rw19	36675723	36676307	5.45419631
rw19	36733021	36733327	6.357980995
rw19	36759329	36760408	7.175957033
rw19	36783418	36800222	10.31458247
rw19	3682076	3682337	5.830916878
rw19	36912119	36912266	4.5
rw19	36929114	36929518	5.522367813
rw19	3703375	3703742	6.400866808
rw19	37093748	37093922	4.307354922
rw19	3728049	3728298	5.214245518
rw19	37286960	37287349	6.418863237
rw19	37334794	37335236	4.942943496
rw19	37335668	37336219	5.821928095
rw19	37499018	37499362	5.587462841
rw19	37542997	37543284	2.5
rw19	37595827	37596212	4.084962501
rw19	37612033	37612434	4.5
rw19	37622840	37623036	3.747927513
rw1	93764196	93764489	5.084962501
rw19	37658479	37658750	6.345490051
rw19	37710169	37710481	4.023561956
rw19	37760195	37764823	9.357980995
rw19	37765125	37768354	8.666163083
rw19	37768372	37769179	6.5
rw19	37769314	37771630	7.963524373
rw19	3777104	3777535	6.533423002
rw19	37771806	37774294	8.382643049
rw19	37775156	37777206	7.855351096
rw19	37783214	37789834	10.78771238
rw19	37789848	37792222	8.337627933
rw19	37792252	37794594	7.699672345
rw19	37862939	37863242	6.694756854
rw19	38328553	38329165	5.629283017
rw19	38373463	38373816	6.326548487
rw19	38457827	38458017	5.875039431
rw19	384598	385283	7.00779464
rw19	38462206	38462562	6.27478706
rw19	38471877	38472105	4.857552005
rw19	38663476	38663717	6.644658243
rw19	38680199	38680428	6.442514505
rw19	38755412	38755842	6.494353437
rw19	38820682	38821032	4.821928095
rw19	38942066	38942463	6.674925683
rw19	39019599	39020155	7.092457037
rw19	39020944	39021109	2.821928095
rw19	39095205	39095462	6.200439718
rw19	39137188	39137788	6.511227255
rw19	3913859	3914179	6.465784285
rw19	39194405	39195016	7.697216693
rw19	3921355	3921542	6.227920455
rw19	39223182	39223618	6.582149041
rw19	39289124	39289404	4.892317423
rw19	393066	393366	6.699672345
rw19	39323611	39323854	6.424812504
rw19	39329687	39329897	6.376516947
rw19	3937227	3937686	5.406890596
rw19	39373427	39373740	6.45419631
rw19	39377413	39377794	5.794620749
rw19	39422617	39422837	6.186500527
rw19	3948007	3948215	3.821928095
rw1	9395274	9395711	5.084962501
rw19	39604365	39604548	6.442514505
rw19	39625826	39626194	6.418863237
rw19	39658400	39658725	6.460001932
rw1	93975459	93976143	5.659871337
rw19	39759305	39759636	6.406890596
rw19	399800	400657	5.999845887
rw19	39987091	39987576	7.214245518
rw19	4026846	4027452	6.674925683
rw19	40320474	40321097	6.879378367
rw19	40324522	40324765	5.951211112
rw19	40352878	40353110	6.684875343
rw19	40386386	40386807	5.200439718
rw19	40391226	40391421	4.909390936
rw19	40402071	40402495	5.477279923
rw19	4040350	4040581	6.618941073
rw19	40439341	40439545	6.12935662
rw19	405198	405512	5.875039431
rw19	4055531	4055820	6.376516947
rw19	40716234	40716518	6.442514505
rw19	40728510	40728748	6.281359714
rw19	40836163	40836324	6.71916852
rw19	40838763	40839071	6.031381461
rw19	40882849	40883140	5.56608919
rw19	40954168	40954517	6.054588852
rw19	4105050	4105485	5.857552005
rw19	41118788	41119199	6.995855027
rw19	41133679	41134124	7.054588852
rw19	41197359	41197705	5.892317423
rw19	4121617	4121946	6.549848549
rw19	41259425	41259982	6.757387843
rw19	41410246	41410404	4.72881869
rw19	41531380	41531958	7.605908509
rw19	41614571	41614753	6.482993575
rw19	41686237	41686748	4.857552005
rw19	4175993	4176371	6.896604781
rw19	41922414	41922721	7.003825738
rw19	41984155	41984547	6.913627929
rw19	4203380	4203741	7.011752654
rw19	42069651	42069946	5.766786541
rw19	4210176	4210428	7.200439718
rw19	42121326	42121516	6.294415866
rw19	42205096	42205434	6.738404739
rw19	42325736	42326000	4.72881869
rw19	42361424	42361797	6.400866808
rw19	42377027	42377282	6.326548487
rw19	42424853	42425098	5.669925001
rw19	42456512	42456685	5.959431619
rw19	42457789	42457936	4.227920455
rw19	42464527	42464772	5.254887502
rw19	42471551	42471968	6.905141463
rw19	42488844	42489199	6.618941073
rw19	42489405	42489792	6.995855027
rw19	42574321	42574715	5.794620749
rw19	42584806	42585372	7.63442632
rw19	42654887	42655423	7.397845456
rw19	42790179	42790549	6.757387843
rw19	42916537	42916894	5.951211112
rw19	43034453	43034759	4.172425342
rw19	432169	433008	5.054588852
rw19	4322873	4323118	6.533423002
rw19	4328264	4328507	4.785402219
rw19	4331499	4331825	6.892317423
rw19	43441860	43442328	6.674925683
rw19	4355142	4355513	6.72881869
rw19	4355544	4355909	6.039158811
rw19	4358633	4358976	7.1794801
rw19	43747149	43747546	3.254887502
rw19	43879927	43880780	5.747927513
rw19	43970553	43970894	6.023561956
rw19	43991998	43992310	3.959431619
rw19	43994547	43994797	5.785402219
rw19	44005388	44005586	7.088714636
rw19	44033082	44033409	5.892317423
rw19	44127899	44128276	6.37036472
rw19	44142605	44142959	6.477279923
rw19	44156286	44156529	5.618941073
rw19	44158237	44158439	6.888017285
rw19	44167626	44167949	5.64974712
rw19	44224800	44225122	6.200439718
rw19	44262900	44263321	6.158211483
rw19	4432386	4432733	7.031381461
rw19	4435979	4436209	4.892317423
rw19	4447849	4448298	6.571462363
rw19	44608723	44608931	6.00779464
rw19	44813197	44813563	3.959431619
rw19	44916150	44916699	6.388743249
rw19	44992233	44992646	6.917852515
rw19	44992651	44992942	6.3008999
rw19	45004604	45004871	5.430737338
rw19	45092724	45093021	6.039158811
rw19	45186768	45187129	6.975733431
rw19	45194102	45194295	4.892317423
rw19	45233489	45233967	5.576815597
rw19	45239539	45239743	4.477279923
rw19	45273407	45273713	5.241466986
rw19	45285441	45285767	6.00779464
rw19	45286610	45286938	5.857552005
rw19	45302096	45302560	7.27807713
rw19	45304845	45305326	6.598032083
rw19	45343563	45343839	5.766786541
rw19	4541275	4541432	4.892317423
rw1	94544035	94544250	5.357980995
rw19	45443524	45443913	5.158211483
rw19	45476419	45476642	6.172425342
rw19	45486970	45487237	6.221099189
rw19	45542596	45542786	5.776124405
rw19	45583556	45583800	6.092457037
rw19	45594164	45594590	6.930452552
rw19	45643711	45644055	6.766786541
rw19	45703228	45703646	6.803780748
rw19	4578131	4578384	5.214245518
rw19	45787451	45787805	6.172425342
rw19	45826207	45826635	6.866322214
rw19	4584619	4584993	6.442514505
rw19	45907199	45907836	6.505624549
rw19	45953799	45954233	6.186500527
rw19	45978550	45978812	7.168884984
rw1	94598101	94598308	6.766786541
rw19	45984423	45984837	5.576815597
rw19	46074350	46074774	6.618941073
rw19	46142413	46142701	5.883704292
rw19	46151100	46151392	6.544394119
rw19	46151459	46151925	4.45419631
rw19	46190605	46190895	6.460001932
rw19	46209944	46210337	5.999845887
rw19	4622111	4622273	5.983815777
rw19	46342873	46343138	6.3008999
rw19	46357944	46358149	6.039158811
rw19	46399470	46399810	6.747927513
rw1	9463997	9464327	6.261551232
rw19	46399861	46400202	3.023561956
rw19	46404527	46404955	6.738404739
rw19	46405080	46405348	4.544394119
rw19	46405418	46405592	5.357980995
rw19	46460553	46460857	6.287902559
rw19	4648174	4648714	6.241466986
rw19	46503896	46504221	5.983815777
rw19	46512036	46512270	6.436637939
rw19	46582076	46582659	4.629283017
rw19	46681262	46681568	3.357980995
rw19	46702861	46703412	6.900879436
rw19	46769884	46770264	6.221099189
rw19	4678283	4678550	5.268184325
rw19	46888737	46889068	5.942943496
rw19	46906754	46906979	5.533423002
rw19	46907126	46907430	6.975733431
rw19	46941703	46942077	5.418863237
rw19	47179950	47180366	6.14385619
rw19	47212317	47212594	6.482993575
rw19	47239970	47240453	7.485841937
rw19	47256313	47256690	4.709453366
rw19	47291452	47291719	6.482993575
rw19	4745952	4746305	5.618941073
rw19	47481788	47482212	3.926264755
rw19	47497469	47497874	6.938791853
rw19	47522803	47523085	6.776124405
rw19	47594152	47594534	6.382643049
rw19	47691840	47692206	6.63442632
rw19	47705850	47706194	6.790018847
rw1	9477789	9478190	6.114709844
rw19	47845293	47845596	6.436637939
rw19	47902607	47902956	6.193486957
rw19	47995809	47996023	5.96760555
rw19	48034792	48035220	6.724001674
rw19	48204695	48205094	5.709453366
rw19	48219917	48220353	6.762094845
rw19	48233167	48233473	6.281359714
rw19	48306526	48306957	5.45419631
rw19	48309594	48309942	6.724001674
rw19	48326657	48326869	6.689824559
rw19	48342743	48343129	6.826429487
rw19	48363343	48363645	5.294415866
rw19	48412050	48412975	6.624121312
rw19	48421309	48421797	4.689824559
rw19	48421893	48424300	7.465784285
rw19	48425343	48426214	2.892317423
rw19	48431106	48432070	6.015699838
rw19	48435745	48437551	3.747927513
rw19	48439846	48440050	2.587462841
rw19	48441166	48442526	6.092457037
rw19	48447802	48448181	3.307354922
rw19	48448282	48449859	6.172425342
rw19	48452283	48454289	8.364186145
rw19	48460061	48461017	5.544394119
rw19	4852668	4853023	6.107330314
rw19	48636705	48636984	6.654818109
rw19	48657476	48657956	6.95532722
rw19	48759647	48759986	6.654818109
rw19	48917026	48917443	6.613742166
rw19	48926622	48926925	6.555282436
rw19	49041617	49041978	6.5
rw19	49042090	49042403	5.71916852
rw19	49042745	49042892	3.669925001
rw19	49116002	49116399	6.669925001
rw19	49157107	49157367	6.879378367
rw19	49172325	49173014	5.699672345
rw1	94920272	94920527	6.752665432
rw19	49215551	49216187	7.776124405
rw19	49285365	49285681	6.67990909
rw19	49314362	49314645	6.364186145
rw19	49337722	49338379	6.313781191
rw19	49356888	49357094	6.436637939
rw19	49438838	49439030	6.699672345
rw19	494708	495116	6.78077077
rw19	49493420	49493646	6.364186145
rw19	49510867	49511297	5.812882955
rw19	49516163	49516591	6.549848549
rw19	49635106	49635348	4.14385619
rw19	49645221	49645405	5.587462841
rw19	49699673	49700067	6.549848549
rw19	49708948	49709289	6.448367232
rw19	4972680	4973069	6.14385619
rw19	4978515	4978778	6.227920455
rw19	4983451	4983757	6.099912842
rw19	49839470	49839841	7.035275377
rw19	4989562	4989714	5.669925001
rw19	4997485	4998043	7.47441459
rw19	50123425	50123811	6.699672345
rw19	50176769	50177039	5.803780748
rw19	50183860	50184178	5.72881869
rw19	5020349	5020589	5.442514505
rw19	50257214	50257483	6.482993575
rw19	50295778	50296322	7.47441459
rw19	50309730	50310163	6.790018847
rw19	50313643	50314019	5.892317423
rw19	50349048	50349242	6.193486957
rw19	503587	503869	6.853146825
rw19	50522090	50522576	4.959431619
rw19	50528334	50528807	7.054588852
rw19	50544413	50544895	7.361086906
rw19	50577851	50578133	6.538918989
rw19	50594338	50596536	6.56608919
rw19	50599609	50601750	5.00779464
rw19	50602669	50604987	6.511227255
rw19	50605734	50607709	5.785402219
rw19	50608797	50611118	6.892317423
rw19	50611221	50612090	4.709453366
rw19	50614141	50616472	5.738404739
rw19	50616575	50617444	2.821928095
rw19	50619494	50621822	5.477279923
rw19	50624846	50625320	3.45419631
rw19	50627277	50628146	4.332890014
rw19	50629582	50630062	3.709453366
rw19	50630280	50632509	6.364186145
rw19	50632612	50633481	2.747927513
rw19	50634928	50635397	3.023561956
rw19	50637946	50638545	6.488684687
rw19	50727390	50727707	6.511227255
rw19	50739614	50740004	7.316983623
rw19	50870844	50871062	5.71916852
rw19	50908851	50909056	6.406890596
rw19	50917198	50917478	7.035275377
rw19	51011869	51012027	5.158211483
rw19	51047635	51047985	5.406890596
rw19	51135486	51135860	6.603287808
rw19	51155829	51156307	6.477279923
rw19	51231601	51231884	6.624121312
rw19	5129860	5130204	6.757387843
rw19	51381919	51382343	6.516808288
rw19	51403258	51403596	6.268184325
rw19	51486350	51486694	5.738404739
rw19	51499671	51500051	5.307354922
rw19	51528406	51528663	5.587462841
rw19	51580810	51581240	6.00779464
rw19	51689034	51689314	6.812882955
rw19	51819379	51819530	5.186500527
rw19	51837525	51837783	6.254887502
rw19	51860245	51860600	5.848728154
rw19	5210490	5210814	7.200439718
rw19	52146023	52146422	5.555282436
rw19	52194849	52195327	7.189997971
rw19	52261365	52261956	3.357980995
rw19	5235005	5235288	6.136624621
rw19	524707	525208	6.099912842
rw19	52526529	52526725	6.14385619
rw19	52665296	52665620	6.412889336
rw19	5269737	5270230	6.015699838
rw19	52908421	52908601	5.357980995
rw19	53160599	53160914	6.892317423
rw19	53183836	53184149	2.747927513
rw19	53233317	53233548	5.418863237
rw19	5337507	5337817	6.684875343
rw19	53400265	53400663	6.1794801
rw19	5348285	5348609	6.221099189
rw19	53497758	53498123	6.78077077
rw19	53499699	53499975	5.406890596
